Id,Category
305,3
306,3
307,1
308,6
309,9
310,6
311,5
312,0
313,4
314,9
315,3
316,2
317,2
318,1
319,2
320,10
321,3
322,10
323,9
324,10
325,10
326,9
327,6
328,6
329,5
330,4
331,4
332,4
333,9
334,7
335,4
336,6
337,10
338,5
339,3
340,4
341,3
342,5
343,4
344,0
345,4
346,0
347,9
348,3
349,9
350,2
351,2
352,3
353,2
354,2
355,6
356,5
357,8
358,6
359,9
360,3
361,2
362,10
363,0
364,3
365,4
366,5
367,9
368,9
369,3
370,0
371,5
372,1
373,7
374,4
375,4
376,4
377,2
378,5
379,10
380,3
381,8
382,9
383,7
384,4
385,2
386,1
387,5
388,5
389,8
390,4
391,7
392,4
393,2
394,8
395,4
396,7
397,2
398,4
399,3
400,6
401,2
402,4
403,4
404,2
405,5
406,9
407,5
408,2
409,10
410,0
411,10
412,0
413,2
414,4
415,8
416,0
417,3
418,6
419,0
420,2
421,5
422,4
423,1
424,9
425,1
426,0
427,5
428,9
429,3
430,1
431,2
432,9
433,2
434,4
435,0
436,4
437,6
438,4
439,2
440,4
441,3
442,3
443,1
444,3
445,4
446,4
447,8
448,0
449,6
450,2
451,1
452,0
453,4
454,8
455,10
456,6
457,4
458,0
459,0
460,0
461,9
462,4
463,1
464,5
465,2
466,8
467,0
468,4
469,3
470,9
471,0
472,6
473,10
474,1
475,1
476,7
477,4
478,0
479,5
480,9
481,1
482,5
483,5
484,1
485,1
486,0
487,8
488,5
489,0
490,0
491,5
492,3
493,6
494,5
495,8
496,4
497,0
498,2
499,2
500,2
501,2
502,0
503,2
504,7
505,10
506,8
507,1
508,8
509,1
510,1
511,9
512,8
513,10
514,2
515,0
516,7
517,2
518,0
519,4
520,3
521,10
522,4
523,10
524,9
525,7
526,7
527,5
528,4
529,4
530,9
531,8
532,6
533,8
534,5
535,2
536,1
537,0
538,7
539,4
540,1
541,7
542,10
543,9
544,8
545,10
546,2
547,3
548,2
549,10
550,0
551,4
552,7
553,10
554,8
555,2
556,2
557,8
558,5
559,8
560,1
561,4
562,9
563,4
564,4
565,1
566,8
567,9
568,2
569,2
570,9
571,7
572,1
573,10
574,2
575,0
576,1
577,2
578,0
579,5
580,5
581,0
582,3
583,9
584,8
585,9
586,3
587,10
588,9
589,9
590,4
591,5
592,6
593,6
594,3
595,3
596,2
597,0
598,0
599,4
600,4
601,8
602,2
603,5
604,10
605,4
606,9
607,3
608,10
609,0
610,9
611,7
612,2
613,10
614,10
615,6
616,9
617,0
618,2
619,5
620,2
621,8
622,1
623,1
624,9
625,5
626,0
627,3
628,5
629,7
630,2
631,2
632,8
633,5
634,0
635,8
636,8
637,0
638,2
639,7
640,5
641,0
642,5
643,2
644,2
645,10
646,5
647,5
648,0
649,2
650,4
651,0
652,1
653,3
654,3
655,8
656,5
657,2
658,9
659,3
660,4
661,2
662,10
663,10
664,4
665,8
666,8
667,10
668,4
669,10
670,10
671,4
672,2
673,5
674,7
675,6
676,9
677,3
678,8
679,4
680,7
681,6
682,7
683,1
684,10
685,9
686,5
687,4
688,10
689,3
690,7
691,2
692,8
693,2
694,5
695,4
696,0
697,1
698,8
699,4
700,5
701,0
702,2
703,10
704,7
705,3
706,8
707,5
708,4
709,5
710,1
711,5
712,5
713,2
714,2
715,7
716,0
717,2
718,4
719,10
720,8
721,6
722,2
723,2
724,6
725,3
726,3
727,1
728,6
729,4
730,4
731,10
732,3
733,2
734,4
735,4
736,1
737,3
738,0
739,2
740,1
741,6
742,7
743,8
744,2
745,0
746,5
747,6
748,9
749,3
750,1
751,10
752,5
753,5
754,5
755,2
756,1
757,10
758,8
759,0
760,3
761,4
762,0
763,2
764,5
765,8
766,7
767,1
768,0
769,10
770,0
771,5
772,1
773,5
774,5
775,8
776,9
777,10
778,2
779,8
780,0
781,4
782,0
783,4
784,9
785,3
786,6
787,3
788,5
789,4
790,5
791,9
792,5
793,3
794,7
795,2
796,8
797,4
798,2
799,6
800,5
801,3
802,0
803,1
804,3
805,0
806,0
807,5
808,0
809,0
810,2
811,6
812,5
813,3
814,2
815,2
816,10
817,0
818,10
819,0
820,1
821,2
822,6
823,5
824,9
825,9
826,2
827,3
828,7
829,10
830,7
831,7
832,8
833,0
834,9
835,6
836,10
837,2
838,2
839,6
840,3
841,3
842,8
843,8
844,2
845,8
846,2
847,10
848,1
849,2
850,2
851,6
852,9
853,9
854,9
855,4
856,0
857,5
858,4
859,5
860,7
861,7
862,4
863,5
864,10
865,2
866,5
867,0
868,10
869,9
870,1
871,10
872,9
873,0
874,5
875,5
876,10
877,1
878,0
879,4
880,5
881,9
882,0
883,8
884,0
885,2
886,7
887,5
888,2
889,0
890,10
891,0
892,4
893,5
894,10
895,4
896,9
897,0
898,4
899,4
900,9
901,5
902,2
903,9
904,5
905,3
906,6
907,8
908,2
909,10
910,3
911,9
912,3
913,9
914,9
915,9
916,3
917,5
918,8
919,0
920,6
921,0
922,0
923,5
924,5
925,9
926,3
927,3
928,3
929,6
930,4
931,4
932,4
933,8
934,10
935,10
936,7
937,3
938,10
939,5
940,2
941,4
942,8
943,0
944,0
945,1
946,2
947,0
948,0
949,4
950,0
951,8
952,0
953,4
954,10
955,8
956,5
957,8
958,2
959,8
960,9
961,2
962,7
963,4
964,4
965,7
966,5
967,10
968,9
969,2
970,9
971,9
972,4
973,5
974,7
975,1
976,3
977,5
978,0
979,3
980,5
981,0
982,3
983,2
984,9
985,8
986,2
987,9
988,4
989,5
990,2
991,8
992,0
993,4
994,3
995,3
996,10
997,9
998,8
999,8
1000,10
1001,9
1002,10
1003,10
1004,2
1005,10
1006,8
1007,1
1008,9
1009,8
1010,4
1011,10
1012,9
1013,8
1014,6
1015,8
1016,5
1017,3
1018,4
1019,4
1020,2
1021,0
1022,5
1023,4
1024,2
1025,2
1026,4
1027,9
1028,5
1029,8
1030,1
1031,10
1032,2
1033,8
1034,2
1035,8
1036,2
1037,10
1038,5
1039,4
1040,6
1041,4
1042,6
1043,4
1044,2
1045,5
1046,9
1047,3
1048,0
1049,7
1050,3
1051,3
1052,6
1053,8
1054,9
1055,5
1056,10
1057,0
1058,4
1059,9
1060,2
1061,5
1062,0
1063,0
1064,8
1065,3
1066,2
1067,8
1068,2
1069,10
1070,4
1071,10
1072,3
1073,4
1074,4
1075,3
1076,9
1077,4
1078,0
1079,3
1080,7
1081,5
1082,3
1083,6
1084,0
1085,1
1086,4
1087,0
1088,6
1089,8
1090,3
1091,9
1092,6
1093,5
1094,3
1095,4
1096,5
1097,0
1098,0
1099,5
1100,1
1101,5
1102,8
1103,1
1104,3
1105,9
1106,2
1107,5
1108,0
1109,8
1110,2
1111,4
1112,1
1113,4
1114,3
1115,9
1116,10
1117,4
1118,9
1119,8
1120,5
1121,4
1122,4
1123,5
1124,2
1125,0
1126,0
1127,4
1128,6
1129,5
1130,8
1131,0
1132,5
1133,9
1134,5
1135,4
1136,4
1137,10
1138,0
1139,0
1140,2
1141,2
1142,9
1143,8
1144,4
1145,0
1146,1
1147,3
1148,2
1149,8
1150,5
1151,4
1152,6
1153,0
1154,8
1155,8
1156,3
1157,7
1158,3
1159,5
1160,3
1161,5
1162,3
1163,5
1164,3
1165,6
1166,4
1167,8
1168,1
1169,0
1170,4
1171,10
1172,10
1173,5
1174,5
1175,8
1176,4
1177,7
1178,10
1179,1
1180,8
1181,5
1182,7
1183,2
1184,2
1185,5
1186,5
1187,8
1188,5
1189,0
1190,8
1191,0
1192,2
1193,10
1194,5
1195,5
1196,2
1197,6
1198,3
1199,0
1200,4
1201,4
1202,6
1203,2
1204,2
1205,2
1206,7
1207,2
1208,9
1209,4
1210,3
1211,10
1212,3
1213,6
1214,10
1215,10
1216,3
1217,2
1218,8
1219,3
1220,4
1221,5
1222,2
1223,0
1224,2
1225,5
1226,5
1227,10
1228,9
1229,10
1230,9
1231,2
1232,3
1233,5
1234,1
1235,5
1236,0
1237,1
1238,2
1239,0
1240,0
1241,5
1242,10
1243,0
1244,2
1245,2
1246,4
1247,0
1248,10
1249,5
1250,10
1251,8
1252,1
1253,4
1254,9
1255,6
1256,2
1257,4
1258,0
1259,9
1260,3
1261,4
1262,5
1263,1
1264,1
1265,4
1266,8
1267,5
1268,2
1269,7
1270,9
1271,0
1272,0
1273,8
1274,8
1275,10
1276,3
1277,8
1278,8
1279,7
1280,3
1281,9
1282,4
1283,4
1284,0
1285,2
1286,1
1287,10
1288,4
1289,5
1290,9
1291,0
1292,3
1293,4
1294,6
1295,3
1296,0
1297,10
1298,0
1299,0
1300,6
1301,0
1302,9
1303,5
1304,10
1305,4
1306,8
1307,7
1308,9
1309,8
1310,4
1311,5
1312,10
1313,3
1314,3
1315,2
1316,1
1317,8
1318,0
1319,1
1320,5
1321,2
1322,10
1323,0
1324,9
1325,3
1326,1
1327,7
1328,0
1329,9
1330,9
1331,10
1332,9
1333,0
1334,4
1335,5
1336,3
1337,0
1338,2
1339,4
1340,8
1341,7
1342,10
1343,6
1344,5
1345,5
1346,3
1347,10
1348,5
1349,4
1350,0
1351,0
1352,2
1353,10
1354,2
1355,4
1356,0
1357,9
1358,2
1359,4
1360,3
1361,0
1362,7
1363,1
1364,5
1365,4
1366,5
1367,4
1368,10
1369,6
1370,5
1371,0
1372,7
1373,4
1374,2
1375,5
1376,4
1377,8
1378,9
1379,2
1380,9
1381,0
1382,2
1383,9
1384,9
1385,8
1386,3
1387,10
1388,6
1389,10
1390,3
1391,4
1392,5
1393,9
1394,1
1395,4
1396,5
1397,10
1398,9
1399,3
1400,2
1401,5
1402,9
1403,9
1404,2
1405,4
1406,10
1407,4
1408,2
1409,0
1410,8
1411,5
1412,6
1413,9
1414,2
1415,3
1416,9
1417,4
1418,0
1419,5
1420,1
1421,2
1422,4
1423,1
1424,4
1425,8
1426,2
1427,9
1428,2
1429,8
1430,9
1431,0
1432,9
1433,4
1434,5
1435,0
1436,5
1437,5
1438,9
1439,0
1440,5
1441,6
1442,1
1443,5
1444,4
1445,9
1446,2
1447,5
1448,9
1449,3
1450,3
1451,3
1452,1
1453,5
1454,2
1455,8
1456,6
1457,7
1458,5
1459,1
1460,10
1461,3
1462,5
1463,3
1464,6
1465,4
1466,8
1467,5
1468,8
1469,4
1470,1
1471,0
1472,3
1473,7
1474,10
1475,10
1476,3
1477,5
1478,7
1479,10
1480,8
1481,2
1482,9
1483,4
1484,3
1485,5
1486,0
1487,2
1488,5
1489,7
1490,2
1491,9
1492,5
1493,6
1494,0
1495,7
1496,9
1497,6
1498,5
1499,10
1500,5
1501,3
1502,5
1503,10
1504,7
1505,1
1506,2
1507,9
1508,1
1509,3
1510,2
1511,10
1512,6
1513,8
1514,9
1515,1
1516,0
1517,10
1518,8
1519,4
1520,3
1521,3
1522,4
1523,1
1524,0
1525,2
1526,4
1527,6
1528,1
1529,5
1530,4
1531,1
1532,9
1533,10
1534,2
1535,2
1536,7
1537,0
1538,0
1539,10
1540,2
1541,6
1542,5
1543,0
1544,0
1545,4
1546,5
1547,5
1548,4
1549,9
1550,4
1551,5
1552,3
1553,4
1554,1
1555,9
1556,10
1557,5
1558,4
1559,0
1560,7
1561,8
1562,3
1563,10
1564,2
1565,5
1566,1
1567,4
1568,5
1569,10
1570,0
1571,2
1572,9
1573,10
1574,4
1575,3
1576,7
1577,4
1578,4
1579,2
1580,2
1581,5
1582,4
1583,8
1584,5
1585,8
1586,9
1587,3
1588,10
1589,0
1590,9
1591,2
1592,9
1593,5
1594,10
1595,10
1596,0
1597,10
1598,8
1599,0
1600,10
1601,4
1602,9
1603,0
1604,4
1605,9
1606,0
1607,4
1608,1
1609,9
1610,6
1611,3
1612,10
1613,8
1614,4
1615,0
1616,10
1617,9
1618,0
1619,8
1620,4
1621,1
1622,9
1623,0
1624,1
1625,7
1626,1
1627,4
1628,0
1629,10
1630,9
1631,9
1632,4
1633,9
1634,3
1635,5
1636,4
1637,6
1638,5
1639,10
1640,5
1641,6
1642,5
1643,0
1644,2
1645,8
1646,9
1647,3
1648,5
1649,1
1650,0
1651,10
1652,3
1653,8
1654,4
1655,0
1656,8
1657,0
1658,4
1659,5
1660,2
1661,10
1662,6
1663,0
1664,0
1665,9
1666,9
1667,1
1668,10
1669,5
1670,3
1671,0
1672,8
1673,7
1674,4
1675,1
1676,4
1677,9
1678,7
1679,0
1680,2
1681,5
1682,9
1683,0
1684,0
1685,1
1686,4
1687,4
1688,5
1689,4
1690,4
1691,6
1692,4
1693,2
1694,3
1695,2
1696,1
1697,4
1698,3
1699,5
1700,0
1701,9
1702,4
1703,10
1704,6
1705,1
1706,9
1707,0
1708,8
1709,6
1710,4
1711,0
1712,8
1713,8
1714,1
1715,9
1716,4
1717,9
1718,2
1719,3
1720,7
1721,4
1722,4
1723,5
1724,5
1725,8
1726,2
1727,3
1728,7
1729,0
1730,2
1731,5
1732,7
1733,2
1734,6
1735,9
1736,2
1737,5
1738,9
1739,9
1740,1
1741,2
1742,8
1743,3
1744,2
1745,9
1746,1
1747,2
1748,6
1749,2
1750,9
1751,3
1752,4
1753,6
1754,4
1755,0
1756,3
1757,2
1758,1
1759,5
1760,4
1761,0
1762,3
1763,0
1764,6
1765,5
1766,0
1767,3
1768,6
1769,2
1770,10
1771,2
1772,5
1773,0
1774,4
1775,4
1776,8
1777,6
1778,3
1779,9
1780,3
1781,3
1782,0
1783,5
1784,0
1785,0
1786,6
1787,1
1788,0
1789,0
1790,2
1791,10
1792,9
1793,4
1794,3
1795,5
1796,4
1797,3
1798,4
1799,10
1800,8
1801,2
1802,5
1803,3
1804,5
1805,0
1806,6
1807,2
1808,8
1809,0
1810,2
1811,3
1812,4
1813,4
1814,3
1815,10
1816,4
1817,9
1818,4
1819,7
1820,0
1821,0
1822,4
1823,9
1824,9
1825,2
1826,0
1827,6
1828,6
1829,0
1830,3
1831,4
1832,3
1833,7
1834,9
1835,10
1836,9
1837,6
1838,3
1839,7
1840,4
1841,10
1842,6
1843,3
1844,1
1845,4
1846,7
1847,0
1848,2
1849,0
1850,5
1851,8
1852,3
1853,8
1854,3
1855,4
1856,5
1857,5
1858,5
1859,2
1860,5
1861,10
1862,3
1863,0
1864,5
1865,0
1866,4
1867,9
1868,5
1869,4
1870,9
1871,6
1872,9
1873,2
1874,10
1875,5
1876,10
1877,10
1878,5
1879,3
1880,4
1881,0
1882,10
1883,4
1884,9
1885,9
1886,3
1887,3
1888,5
1889,8
1890,4
1891,1
1892,6
1893,5
1894,4
1895,10
1896,8
1897,3
1898,1
1899,8
1900,6
1901,3
1902,2
1903,4
1904,7
1905,5
1906,4
1907,7
1908,5
1909,10
1910,8
1911,8
1912,4
1913,3
1914,4
1915,0
1916,0
1917,10
1918,10
1919,8
1920,5
1921,0
1922,3
1923,0
1924,5
1925,3
1926,3
1927,1
1928,3
1929,0
1930,2
1931,10
1932,9
1933,2
1934,5
1935,0
1936,2
1937,10
1938,10
1939,1
1940,2
1941,4
1942,9
1943,8
1944,9
1945,9
1946,8
1947,5
1948,9
1949,5
1950,5
1951,10
1952,4
1953,4
1954,0
1955,7
1956,8
1957,1
1958,2
1959,8
1960,10
1961,9
1962,4
1963,0
1964,5
1965,7
1966,0
1967,2
1968,10
1969,5
1970,3
1971,1
1972,5
1973,3
1974,5
1975,1
1976,5
1977,4
1978,10
1979,6
1980,4
1981,0
1982,5
1983,6
1984,0
1985,7
1986,3
1987,3
1988,3
1989,10
1990,0
1991,5
1992,3
1993,4
1994,5
1995,10
1996,10
1997,2
1998,3
1999,3
2000,4
2001,4
2002,5
2003,10
2004,0
2005,9
2006,6
2007,5
2008,8
2009,2
2010,2
2011,2
2012,5
2013,5
2014,7
2015,7
2016,0
2017,0
2018,3
2019,2
2020,8
2021,9
2022,2
2023,4
2024,3
2025,1
2026,3
2027,7
2028,2
2029,4
2030,5
2031,1
2032,6
2033,4
2034,8
2035,6
2036,4
2037,9
2038,7
2039,1
2040,7
2041,3
2042,1
2043,3
2044,0
2045,2
2046,10
2047,4
2048,9
2049,4
2050,3
2051,0
2052,5
2053,10
2054,0
2055,4
2056,0
2057,5
2058,4
2059,6
2060,6
2061,10
2062,4
2063,2
2064,8
2065,10
2066,10
2067,5
2068,7
2069,10
2070,5
2071,5
2072,9
2073,8
2074,4
2075,4
2076,1
2077,8
2078,6
2079,5
2080,0
2081,9
2082,5
2083,8
2084,10
2085,4
2086,10
2087,6
2088,6
2089,8
2090,3
2091,8
2092,4
2093,7
2094,2
2095,3
2096,1
2097,5
2098,9
2099,5
2100,0
2101,10
2102,4
2103,2
2104,0
2105,1
2106,10
2107,6
2108,5
2109,7
2110,6
2111,4
2112,9
2113,4
2114,9
2115,3
2116,5
2117,6
2118,10
2119,2
2120,9
2121,2
2122,1
2123,4
2124,4
2125,4
2126,5
2127,2
2128,4
2129,9
2130,4
2131,5
2132,4
2133,4
2134,5
2135,5
2136,8
2137,6
2138,0
2139,6
2140,4
2141,2
2142,5
2143,9
2144,3
2145,1
2146,9
2147,2
2148,5
2149,2
2150,8
2151,3
2152,3
2153,4
2154,6
2155,10
2156,9
2157,8
2158,0
2159,8
2160,2
2161,7
2162,8
2163,0
2164,4
2165,4
2166,3
2167,10
2168,5
2169,6
2170,9
2171,2
2172,9
2173,5
2174,10
2175,4
2176,8
2177,0
2178,10
2179,8
2180,4
2181,3
2182,4
2183,7
2184,2
2185,4
2186,0
2187,10
2188,10
2189,4
2190,9
2191,5
2192,9
2193,3
2194,2
2195,4
2196,3
2197,4
2198,9
2199,0
2200,8
2201,5
2202,8
2203,6
2204,5
2205,5
2206,9
2207,8
2208,9
2209,5
2210,5
2211,6
2212,6
2213,8
2214,0
2215,1
2216,5
2217,9
2218,6
2219,7
2220,4
2221,5
2222,4
2223,1
2224,3
2225,8
2226,2
2227,5
2228,3
2229,9
2230,0
2231,2
2232,10
2233,5
2234,7
2235,6
2236,8
2237,8
2238,1
2239,3
2240,3
2241,0
2242,3
2243,2
2244,1
2245,2
2246,3
2247,8
2248,2
2249,0
2250,1
2251,3
2252,0
2253,9
2254,6
2255,8
2256,4
2257,9
2258,10
2259,8
2260,0
2261,1
2262,7
2263,7
2264,8
2265,6
2266,9
2267,9
2268,8
2269,1
2270,9
2271,6
2272,5
2273,4
2274,9
2275,9
2276,10
2277,3
2278,8
2279,0
2280,3
2281,7
2282,0
2283,5
2284,3
2285,10
2286,5
2287,1
2288,7
2289,10
2290,5
2291,5
2292,8
2293,3
2294,8
2295,0
2296,9
2297,2
2298,5
2299,2
2300,4
2301,5
2302,1
2303,9
2304,9
2305,2
2306,5
2307,5
2308,8
2309,2
2310,9
2311,4
2312,4
2313,0
2314,3
2315,2
2316,2
2317,3
2318,8
2319,9
2320,2
2321,10
2322,8
2323,2
2324,6
2325,0
2326,5
2327,1
2328,6
2329,6
2330,10
2331,9
2332,5
2333,8
2334,9
2335,10
2336,9
2337,10
2338,5
2339,10
2340,4
2341,4
2342,2
2343,5
2344,4
2345,9
2346,8
2347,0
2348,5
2349,10
2350,6
2351,0
2352,6
2353,2
2354,3
2355,3
2356,10
2357,8
2358,10
2359,8
2360,0
2361,4
2362,0
2363,6
2364,8
2365,5
2366,3
2367,8
2368,10
2369,8
2370,4
2371,5
2372,0
2373,8
2374,9
2375,5
2376,2
2377,0
2378,5
2379,6
2380,10
2381,4
2382,8
2383,10
2384,2
2385,4
2386,2
2387,5
2388,8
2389,0
2390,10
2391,4
2392,8
2393,3
2394,10
2395,3
2396,8
2397,2
2398,1
2399,3
2400,4
2401,2
2402,10
2403,8
2404,8
2405,7
2406,4
2407,2
2408,9
2409,10
2410,5
2411,10
2412,7
2413,3
2414,2
2415,8
2416,10
2417,4
2418,0
2419,1
2420,2
2421,9
2422,9
2423,8
2424,7
2425,10
2426,0
2427,5
2428,9
2429,8
2430,7
2431,8
2432,8
2433,8
2434,7
2435,3
2436,8
2437,8
2438,0
2439,8
2440,9
2441,4
2442,4
2443,0
2444,5
2445,3
2446,4
2447,4
2448,8
2449,0
2450,2
2451,4
2452,3
2453,6
2454,5
2455,9
2456,0
2457,4
2458,9
2459,9
2460,1
2461,4
2462,4
2463,10
2464,6
2465,5
2466,1
2467,5
2468,3
2469,2
2470,2
2471,2
2472,0
2473,0
2474,1
2475,5
2476,3
2477,4
2478,2
2479,6
2480,2
2481,6
2482,3
2483,4
2484,5
2485,8
2486,8
2487,3
2488,9
2489,5
2490,7
2491,2
2492,4
2493,3
2494,5
2495,4
2496,4
2497,5
2498,9
2499,3
2500,7
2501,1
2502,10
2503,4
2504,7
2505,8
2506,2
2507,7
2508,10
2509,3
2510,4
2511,4
2512,0
2513,2
2514,6
2515,10
2516,4
2517,4
2518,5
2519,1
2520,2
2521,2
2522,5
2523,7
2524,10
2525,5
2526,0
2527,10
2528,0
2529,0
2530,8
2531,6
2532,6
2533,9
2534,2
2535,0
2536,4
2537,1
2538,5
2539,10
2540,10
2541,4
2542,6
2543,7
2544,2
2545,0
2546,10
2547,0
2548,5
2549,9
2550,4
2551,1
2552,0
2553,8
2554,10
2555,4
2556,4
2557,2
2558,10
2559,3
2560,5
2561,7
2562,10
2563,3
2564,2
2565,3
2566,5
2567,8
2568,0
2569,2
2570,5
2571,0
2572,9
2573,4
2574,10
2575,9
2576,0
2577,7
2578,2
2579,3
2580,10
2581,9
2582,0
2583,6
2584,8
2585,9
2586,5
2587,6
2588,8
2589,9
2590,4
2591,2
2592,9
2593,2
2594,7
2595,7
2596,8
2597,4
2598,5
2599,4
2600,5
2601,2
2602,4
2603,8
2604,9
2605,10
2606,6
2607,1
2608,8
2609,10
2610,10
2611,1
2612,7
2613,5
2614,8
2615,2
2616,10
2617,10
2618,6
2619,3
2620,4
2621,4
2622,2
2623,5
2624,4
2625,7
2626,4
2627,0
2628,5
2629,4
2630,5
2631,10
2632,2
2633,3
2634,0
2635,8
2636,4
2637,3
2638,8
2639,6
2640,3
2641,2
2642,10
2643,5
2644,6
2645,4
2646,5
2647,8
2648,0
2649,9
2650,1
2651,1
2652,3
2653,4
2654,5
2655,5
2656,2
2657,7
2658,5
2659,1
2660,8
2661,0
2662,4
2663,4
2664,0
2665,9
2666,0
2667,9
2668,4
2669,10
2670,6
2671,7
2672,4
2673,0
2674,4
2675,8
2676,10
2677,1
2678,10
2679,5
2680,1
2681,1
2682,9
2683,8
2684,5
2685,5
2686,4
2687,8
2688,8
2689,6
2690,4
2691,3
2692,4
2693,9
2694,2
2695,4
2696,4
2697,4
2698,3
2699,5
2700,10
2701,0
2702,4
2703,5
2704,8
2705,4
2706,1
2707,6
2708,5
2709,3
2710,3
2711,0
2712,7
2713,4
2714,0
2715,0
2716,4
2717,10
2718,10
2719,5
2720,7
2721,10
2722,7
2723,10
2724,7
2725,3
2726,5
2727,4
2728,3
2729,5
2730,0
2731,5
2732,9
2733,5
2734,0
2735,1
2736,0
2737,4
2738,10
2739,6
2740,3
2741,5
2742,9
2743,2
2744,5
2745,8
2746,7
2747,4
2748,4
2749,10
2750,9
2751,5
2752,10
2753,7
2754,8
2755,1
2756,9
2757,4
2758,4
2759,4
2760,6
2761,5
2762,2
2763,1
2764,7
2765,9
2766,10
2767,2
2768,4
2769,0
2770,6
2771,0
2772,2
2773,9
2774,4
2775,2
2776,3
2777,1
2778,4
2779,8
2780,0
2781,3
2782,6
2783,5
2784,2
2785,7
2786,2
2787,10
2788,5
2789,3
2790,10
2791,3
2792,10
2793,7
2794,6
2795,5
2796,7
2797,4
2798,9
2799,4
2800,10
2801,7
2802,0
2803,9
2804,6
2805,6
2806,5
2807,5
2808,10
2809,0
2810,10
2811,0
2812,5
2813,1
2814,10
2815,5
2816,8
2817,1
2818,3
2819,4
2820,5
2821,10
2822,3
2823,2
2824,9
2825,8
2826,4
2827,1
2828,7
2829,0
2830,2
2831,4
2832,8
2833,8
2834,6
2835,0
2836,6
2837,0
2838,3
2839,0
2840,2
2841,4
2842,0
2843,9
2844,3
2845,0
2846,7
2847,1
2848,5
2849,4
2850,3
2851,5
2852,1
2853,1
2854,2
2855,7
2856,3
2857,9
2858,4
2859,1
2860,3
2861,0
2862,10
2863,0
2864,3
2865,8
2866,0
2867,0
2868,2
2869,4
2870,1
2871,10
2872,5
2873,9
2874,5
2875,5
2876,3
2877,2
2878,9
2879,0
2880,3
2881,2
2882,10
2883,8
2884,2
2885,4
2886,4
2887,8
2888,6
2889,9
2890,1
2891,10
2892,0
2893,6
2894,2
2895,2
2896,6
2897,4
2898,9
2899,9
2900,9
2901,0
2902,4
2903,5
2904,9
2905,4
2906,6
2907,9
2908,2
2909,8
2910,0
2911,5
2912,0
2913,2
2914,3
2915,9
2916,3
2917,4
2918,4
2919,2
2920,5
2921,9
2922,4
2923,1
2924,1
2925,6
2926,8
2927,6
2928,9
2929,6
2930,10
2931,6
2932,1
2933,2
2934,6
2935,8
2936,10
2937,5
2938,0
2939,2
2940,2
2941,2
2942,9
2943,4
2944,9
2945,8
2946,8
2947,9
2948,4
2949,7
2950,3
2951,10
2952,5
2953,1
2954,5
2955,9
2956,4
2957,9
2958,2
2959,8
2960,3
2961,0
2962,2
2963,10
2964,2
2965,8
2966,8
2967,5
2968,0
2969,0
2970,10
2971,0
2972,3
2973,4
2974,0
2975,8
2976,5
2977,0
2978,0
2979,5
2980,7
2981,5
2982,10
2983,2
2984,6
2985,7
2986,8
2987,4
2988,0
2989,10
2990,4
2991,5
2992,8
2993,1
2994,6
2995,5
2996,0
